date,price
2015-01-16,24103.52
2015-01-19,23738.49
2015-01-20,23951.16
2015-01-21,24352.58
2015-01-22,24522.631
2015-01-23,24850.449
2015-01-26,24909.9
2015-01-27,24807.279
2015-01-28,24861.811
2015-01-29,24595.85
2015-01-30,24507.051
2015-02-02,24484.74
2015-02-03,24554.779
2015-02-04,24679.76
2015-02-05,24765.49
2015-02-06,24679.391
2015-02-09,24521.0
2015-02-10,24528.1
2015-02-11,24315.02
2015-02-12,24422.15
2015-02-13,24682.539
2015-02-16,24726.529
2015-02-17,24784.881
2015-02-18,24832.08
2015-02-23,24836.76
2015-02-24,24750.07
2015-02-25,24778.279
2015-02-26,24902.061
2015-02-27,24823.289
2015-03-02,24887.439
2015-03-03,24702.779
2015-03-04,24465.381
2015-03-05,24193.039
2015-03-06,24164.0
2015-03-09,24123.051
2015-03-10,23896.98
2015-03-11,23717.971
2015-03-12,23797.961
2015-03-13,23823.211
2015-03-16,23949.551
2015-03-17,23901.49
2015-03-18,24120.08
2015-03-19,24468.889
2015-03-20,24375.24
2015-03-23,24494.51
2015-03-24,24399.6
2015-03-25,24528.23
2015-03-26,24497.08
2015-03-27,24486.199
2015-03-30,24855.119
2015-03-31,24900.889
2015-04-01,25082.75
2015-04-02,25275.641
2015-04-08,26236.859
2015-04-09,26944.391
2015-04-10,27272.391
2015-04-13,28016.34
2015-04-14,27561.49
2015-04-15,27618.82
2015-04-16,27739.711
2015-04-17,27653.119
2015-04-20,27094.93
2015-04-21,27850.49
2015-04-22,27933.85
2015-04-23,27827.699
2015-04-24,28060.98
2015-04-27,28433.59
2015-04-28,28442.75
2015-04-29,28400.34
2015-04-30,28133.0
2015-05-04,28123.82
2015-05-05,27755.539
2015-05-06,27640.91
2015-05-07,27289.971
2015-05-08,27577.34
2015-05-11,27718.199
2015-05-12,27407.18
2015-05-13,27249.279
2015-05-14,27286.551
2015-05-15,27822.279
2015-05-18,27591.25
2015-05-19,27693.539
2015-05-20,27585.051
2015-05-21,27523.721
2015-05-22,27992.83
2015-05-26,28249.859
2015-05-27,28081.211
2015-05-28,27454.311
2015-05-29,27424.189
2015-06-01,27597.16
2015-06-02,27466.721
2015-06-03,27657.471
2015-06-04,27551.891
2015-06-05,27260.16
2015-06-08,27316.279
2015-06-09,26989.52
2015-06-10,26687.641
2015-06-11,26907.85
2015-06-12,27280.539
2015-06-15,26861.811
2015-06-16,26566.699
2015-06-17,26753.789
2015-06-18,26694.66
2015-06-19,26760.529
2015-06-22,27080.85
2015-06-23,27333.461
2015-06-24,27404.971
2015-06-25,27145.75
2015-06-26,26663.869
2015-06-29,25966.98
2015-06-30,26250.029
2015-07-02,26282.32
2015-07-03,26064.109
2015-07-06,25236.279
2015-07-07,24975.311
2015-07-08,23516.561
2015-07-09,24392.789
2015-07-10,24901.279
2015-07-13,25224.01
2015-07-14,25120.91
2015-07-15,25055.76
2015-07-16,25162.779
2015-07-17,25415.27
2015-07-20,25404.811
2015-07-21,25536.43
2015-07-22,25282.619
2015-07-23,25398.85
2015-07-24,25128.51
2015-07-27,24351.961
2015-07-28,24503.939
2015-07-29,24619.449
2015-07-30,24497.98
2015-07-31,24636.279
2015-08-03,24411.42
2015-08-04,24406.119
2015-08-05,24514.16
2015-08-06,24375.279
2015-08-07,24552.471
2015-08-10,24521.119
2015-08-11,24498.211
2015-08-12,23916.02
2015-08-13,24018.801
2015-08-14,23991.029
2015-08-17,23814.65
2015-08-18,23474.971
2015-08-19,23167.85
2015-08-20,22757.471
2015-08-21,22409.619
2015-08-24,21251.57
2015-08-25,21404.961
2015-08-26,21080.391
2015-08-27,21838.539
2015-08-28,21612.391
2015-08-31,21670.58
2015-09-01,21185.43
2015-09-02,20934.939
2015-09-04,20840.609
2015-09-07,20583.52
2015-09-08,21259.039
2015-09-09,22131.311
2015-09-10,21562.5
2015-09-11,21504.369
2015-09-14,21561.9
2015-09-15,21455.23
2015-09-16,21966.66
2015-09-17,21854.631
2015-09-18,21920.83
2015-09-21,21756.93
2015-09-22,21796.58
2015-09-23,21302.91
2015-09-24,21095.98
2015-09-25,21186.32
2015-09-29,20556.6
2015-09-30,20846.301
2015-10-02,21506.09
2015-10-05,21854.5
2015-10-06,21831.619
2015-10-07,22515.76
2015-10-08,22354.91
2015-10-09,22458.801
2015-10-12,22730.93
2015-10-13,22600.461
2015-10-14,22439.91
2015-10-15,22888.17
2015-10-16,23067.369
2015-10-19,23075.609
2015-10-20,22989.221
2015-10-22,22845.369
2015-10-23,23151.939
2015-10-26,23116.25
2015-10-27,23142.73
2015-10-28,22956.57
2015-10-29,22819.939
2015-10-30,22640.039
2015-11-02,22370.039
2015-11-03,22568.43
2015-11-04,23053.57
2015-11-05,23051.039
2015-11-06,22867.33
2015-11-09,22726.77
2015-11-10,22401.699
2015-11-11,22352.17
2015-11-12,22888.92
2015-11-13,22396.141
2015-11-16,22010.82
2015-11-17,22264.25
2015-11-18,22188.26
2015-11-19,22500.221
2015-11-20,22754.721
2015-11-23,22665.9
2015-11-24,22587.631
2015-11-25,22498.0
2015-11-26,22488.939
2015-11-27,22068.32
2015-11-30,21996.42
2015-12-01,22381.35
2015-12-02,22479.689
2015-12-03,22417.01
2015-12-04,22235.891
2015-12-07,22203.221
2015-12-08,21905.131
2015-12-09,21803.76
2015-12-10,21704.609
2015-12-11,21464.051
2015-12-14,21309.85
2015-12-15,21274.369
2015-12-16,21701.211
2015-12-17,21872.061
2015-12-18,21755.561
2015-12-21,21791.68
2015-12-22,21830.02
2015-12-23,22040.59
2015-12-24,22138.131
2015-12-28,21919.619
2015-12-29,21999.619
2015-12-30,21882.15
2015-12-31,21914.4
2016-01-04,21327.119
2016-01-05,21188.721
2016-01-06,20980.811
2016-01-07,20333.34
2016-01-08,20453.711
2016-01-11,19888.5
2016-01-12,19711.76
2016-01-13,19934.881
2016-01-14,19817.41
2016-01-15,19520.77
2016-01-18,19237.449
2016-01-19,19635.811
2016-01-20,18886.301
2016-01-21,18542.15
2016-01-22,19080.51
2016-01-25,19340.141
2016-01-26,18860.801
2016-01-27,19052.449
2016-01-28,19195.83
2016-01-29,19683.109
2016-02-01,19595.5
2016-02-02,19446.84
2016-02-03,18991.59
2016-02-04,19183.09
2016-02-05,19288.17
2016-02-11,18545.801
2016-02-12,18319.58
2016-02-15,18918.141
2016-02-16,19122.08
2016-02-17,18924.57
2016-02-18,19363.08
2016-02-19,19285.5
2016-02-22,19464.09
2016-02-23,19414.779
2016-02-24,19192.449
2016-02-25,18888.75
2016-02-26,19364.15
2016-02-29,19111.93
2016-03-01,19407.461
2016-03-02,20003.49
2016-03-03,19941.76
2016-03-04,20176.699
2016-03-07,20159.721
2016-03-08,20011.58
2016-03-09,19996.26
2016-03-10,19984.42
2016-03-11,20199.6
2016-03-14,20435.34
2016-03-15,20288.77
2016-03-16,20257.699
2016-03-17,20503.811
2016-03-18,20671.631
2016-03-21,20684.15
2016-03-22,20666.75
2016-03-23,20615.23
2016-03-24,20345.609
2016-03-29,20366.301
2016-03-30,20803.391
2016-03-31,20776.699
2016-04-01,20498.92
2016-04-05,20177.0
2016-04-06,20206.67
2016-04-07,20266.051
2016-04-08,20370.4
2016-04-11,20440.811
2016-04-12,20504.439
2016-04-13,21158.711
2016-04-14,21337.811
2016-04-15,21316.471
2016-04-18,21161.5
2016-04-19,21436.211
2016-04-20,21236.311
2016-04-21,21622.25
2016-04-22,21467.039
2016-04-25,21304.439
2016-04-26,21407.27
2016-04-27,21361.6
2016-04-28,21388.029
